,WHORegionCode,WHORegionName,CountryIso3,CountryTerritoryArea,IncomeWorldBankJune,Year,AntimicrobialClass,ATC4,ATC4Name,RouteOfAdministration,DDD,DID,Notes
5730,EUR,European Region,EST,Estonia,High income,2019,Antivirals for systemic use (ATC J05),J05AJ,Integrase inhibitors (J05AJ),O,453433.5,0.936131916,
5731,EUR,European Region,EST,Estonia,High income,2019,Antivirals for systemic use (ATC J05),J05AP,Antivirals for treatment of hcv infections (J05AP),O,63649.6,0.131407189,
5732,EUR,European Region,EST,Estonia,High income,2019,Antivirals for systemic use (ATC J05),J05AR,"Antivirals for treatment of hiv infections, combinations (J05AR)",O,1923630.0,3.971412429,
5733,EUR,European Region,EST,Estonia,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),O,14483.333333,0.029901432,
5734,EUR,European Region,EST,Estonia,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),P,140.0,0.000289036,
5735,EUR,European Region,EST,Estonia,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),O,1500.0,0.003096811,
5736,EUR,European Region,EST,Estonia,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AD,Thiocarbamide derivatives (J04AD),O,5333.333333,0.011010884,
5737,EUR,European Region,EST,Estonia,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AK,Other drugs for treatment of tuberculosis (J04AK),O,4663.255814,0.009627481,
5738,EUR,European Region,EST,Estonia,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AM,Combinations of drugs for treatment of tuberculosis (J04AM),O,19500.0,0.040258544,
5739,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A07AA,Antibiotics (A07AA),O,352.3333333,0.000730137,
5740,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),O,614739.5,1.273849674,
5741,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),P,375.0,0.000777067,
5742,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),O,791230.00003,1.639569416,
5743,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),P,3119.9999996,0.006465199,
5744,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),O,78302.7,0.162257134,
5745,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),P,9680.166667,0.020059042,
5746,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),P,61817.5,0.128096865,
5747,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",O,1004619.1,2.081749619,
5748,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",P,110595.35714,0.229173246,
5749,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),O,84523.5,0.175147775,
5750,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),P,34113.333337,0.070688899,
5751,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),O,533760.5,1.106046776,
5752,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),P,100625.0,0.208512914,
5753,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),O,5.0,1.04e-05,
5754,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),P,25841.6666667,0.053548584,
5755,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DE,Fourth-generation cephalosporins (J01DE),P,5377.5,0.011143137,
5756,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DH,Carbapenems (J01DH),P,27758.16667,0.057519864,
5757,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DI,Other cephalosporins and penems (J01DI),P,80.0,0.000165774,
5758,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01EA,Trimethoprim and derivatives (J01EA),O,10830.0,0.022441688,
5759,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01EC,Intermediate-acting sulfonamides (J01EC),O,175.0,0.000362631,
5760,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",O,220175.0,0.456241796,
5761,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",P,2096.25,0.004343803,
5762,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),O,1110890.333367,2.30196253,
5763,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),P,2693.0,0.005580336,
5764,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),O,78178.0,0.161998734,
5765,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),P,6638.3333337,0.013755808,
5766,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),I,3024.0,0.006266267,
5767,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),P,12160.0000007,0.025197685,
5768,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),O,396971.5,0.822595616,
5769,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),P,17448.75,0.036156916,
5770,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XA,Glycopeptide antibacterials (J01XA),P,11884.25,0.024626285,
5771,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),P,946.6666667,0.001961662,
5772,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XC,Steroid antibacterials (J01XC),O,66.6666667,0.000138145,
5773,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XD,Imidazole derivatives (J01XD),P,21710.6666633,0.044988366,
5774,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XE,Nitrofuran derivatives (J01XE),O,279510.0,0.579194479,
5775,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),O,4767.0,0.009878197,
5776,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),P,1971.25,0.00408478,
5777,EUR,European Region,EST,Estonia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",P01AB,Nitroimidazole derivatives (P01AB),O,91756.8,0.190136463,
5778,EUR,European Region,EST,Estonia,High income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",A07AA,Antibiotics (A07AA),O,13.3333333,2.76e-05,
5779,EUR,European Region,EST,Estonia,High income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",D01BA,Antifungals for systemic use (D01BA),O,600395.0,1.244125321,
5780,EUR,European Region,EST,Estonia,High income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AA,Antibiotics (J02AA),P,4668.5714284,0.009674111,
5781,EUR,European Region,EST,Estonia,High income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),O,138063.75,0.286092668,
5782,EUR,European Region,EST,Estonia,High income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),P,16977.5,0.035180441,
5783,EUR,European Region,EST,Estonia,High income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AX,Other antimycotics for systemic use (J02AX),P,3789.8,0.00785314,
5784,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),O,152294.472226,0.315581227,
5785,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),P,1754.6875,0.003635977,
5786,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AD,Phosphonic acid derivatives (J05AD),P,286.1538462,0.000592962,
5787,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AE,Protease inhibitors (J05AE),O,1145.0,0.002372644,
5788,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),O,43148.6666667,0.089411718,
5789,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),P,50.0,0.000103609,
5790,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AG,Non-nucleoside reverse transcriptase inhibitors (J05AG),O,509670.0,1.056126972,
5791,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),O,138810.0,0.287639031,
5792,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AJ,Integrase inhibitors (J05AJ),O,432273.0,0.89574661,
5793,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AP,Antivirals for treatment of hcv infections (J05AP),O,75006.4,0.155426614,
5794,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AR,"Antivirals for treatment of hiv infections, combinations (J05AR)",O,1900170.0,3.937490546,
5795,EUR,European Region,EST,Estonia,High income,2018,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),O,150.0,0.000310827,
5796,EUR,European Region,EST,Estonia,High income,2018,Drugs for the treatment of tuberculosis (ATC J04A),J04AA,Aminosalicylic acid and derivatives (J04AA),O,420.0,0.000870315,
5797,EUR,European Region,EST,Estonia,High income,2018,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),O,23289.575758,0.048260147,
5798,EUR,European Region,EST,Estonia,High income,2018,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),P,4050.0,0.008392321,
5799,EUR,European Region,EST,Estonia,High income,2018,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),O,35500.0,0.07356232,
5800,EUR,European Region,EST,Estonia,High income,2018,Drugs for the treatment of tuberculosis (ATC J04A),J04AD,Thiocarbamide derivatives (J04AD),O,9333.333333,0.019340328,
5801,EUR,European Region,EST,Estonia,High income,2018,Drugs for the treatment of tuberculosis (ATC J04A),J04AK,Other drugs for treatment of tuberculosis (J04AK),O,40341.860465,0.083595516,
5802,EUR,European Region,EST,Estonia,High income,2018,Drugs for the treatment of tuberculosis (ATC J04A),J04AM,Combinations of drugs for treatment of tuberculosis (J04AM),O,24500.0,0.050768362,
5803,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A07AA,Antibiotics (A07AA),O,126.0,0.000262006,
5804,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),O,633398.0,1.317094838,
5805,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),P,355.0,0.000738191,
5806,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),O,787188.99997,1.636889551,
5807,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),P,2849.9999997,0.005926365,
5808,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),O,82030.5,0.170575133,
5809,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),P,9579.2500003,0.019919152,
5810,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),O,45.0,9.36e-05,
5811,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),P,55975.0,0.116395037,
5812,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",O,877411.20003,1.824498597,
5813,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",P,96889.7619063,0.201473654,
5814,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),O,84678.5,0.176081413,
5815,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),P,32810.0000033,0.068225478,
5816,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),O,546531.0,1.136462633,
5817,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),P,109750.5,0.228216409,
5818,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),P,26154.1666667,0.054385313,
5819,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01DE,Fourth-generation cephalosporins (J01DE),P,5387.5,0.011202827,
5820,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01DH,Carbapenems (J01DH),P,26403.8333333,0.05490443,
5821,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01DI,Other cephalosporins and penems (J01DI),P,60.0,0.000124765,
5822,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01EA,Trimethoprim and derivatives (J01EA),O,12180.0,0.025327227,
5823,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",O,207902.5,0.432314768,
5824,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",P,2005.0,0.004169219,
5825,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),O,1075456.5999997,2.236316407,
5826,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),P,2721.5,0.005659118,
5827,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),O,78306.0,0.162830366,
5828,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),P,7064.3333337,0.014689653,
5829,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01GA,Streptomycins (J01GA),P,5025.0,0.010449041,
5830,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),I,1960.0,0.004075646,
5831,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),P,12996.6666667,0.027025414,
5832,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),O,455455.0,0.947078214,
5833,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),P,18485.5,0.038438954,
5834,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01XA,Glycopeptide antibacterials (J01XA),P,9610.75,0.019984696,
5835,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),P,1687.7777779,0.003509584,
5836,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01XC,Steroid antibacterials (J01XC),O,116.6666667,0.000242598,
5837,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01XD,Imidazole derivatives (J01XD),P,20198.3333333,0.042000639,
5838,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01XE,Nitrofuran derivatives (J01XE),O,271945.0,0.565485454,
5839,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),O,4522.5,0.009404153,
5840,EUR,European Region,EST,Estonia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),P,817.375,0.001699629,
